_id,DATE,ETHNICITY,COVID_TEST,COVID_COUNT,COVID_DEATHS
1344,2021-05-18T00:00:00,Unknown,1888,216,1
1345,2021-05-19T00:00:00,Hispanic or Latino,225,65,1
1346,2021-05-19T00:00:00,Not Hispanic or Latino,2410,543,9
1347,2021-05-19T00:00:00,Unknown,1701,316,6
1348,2021-05-20T00:00:00,Hispanic or Latino,215,52,0
1349,2021-05-20T00:00:00,Not Hispanic or Latino,2242,468,7
1350,2021-05-20T00:00:00,Unknown,1522,238,2
1351,2021-05-21T00:00:00,Hispanic or Latino,188,53,1
1352,2021-05-21T00:00:00,Not Hispanic or Latino,2144,404,7
1353,2021-05-21T00:00:00,Unknown,1405,217,1
1354,2021-05-22T00:00:00,Hispanic or Latino,132,40,3
1355,2021-05-22T00:00:00,Not Hispanic or Latino,1316,348,5
1356,2021-05-22T00:00:00,Unknown,729,169,5
1357,2021-05-23T00:00:00,Hispanic or Latino,107,25,0
1358,2021-05-23T00:00:00,Not Hispanic or Latino,1083,235,1
1359,2021-05-23T00:00:00,Unknown,563,115,1
1360,2021-05-24T00:00:00,Hispanic or Latino,224,33,0
1361,2021-05-24T00:00:00,Not Hispanic or Latino,2461,313,7
1362,2021-05-24T00:00:00,Unknown,1645,172,2
1363,2021-05-25T00:00:00,Hispanic or Latino,242,45,1
1364,2021-05-25T00:00:00,Not Hispanic or Latino,2455,375,6
1365,2021-05-25T00:00:00,Unknown,1314,209,4
1366,2021-05-26T00:00:00,Hispanic or Latino,231,58,1
1367,2021-05-26T00:00:00,Not Hispanic or Latino,2126,392,10
1368,2021-05-26T00:00:00,Unknown,1158,210,1
1369,2021-05-27T00:00:00,Hispanic or Latino,202,43,1
1370,2021-05-27T00:00:00,Not Hispanic or Latino,1842,355,5
1371,2021-05-27T00:00:00,Unknown,1053,159,3
1372,2021-05-28T00:00:00,Hispanic or Latino,175,38,0
1373,2021-05-28T00:00:00,Not Hispanic or Latino,1765,307,8
1374,2021-05-28T00:00:00,Unknown,1038,99,3
1375,2021-05-29T00:00:00,Hispanic or Latino,119,23,0
1376,2021-05-29T00:00:00,Not Hispanic or Latino,1239,239,11
1377,2021-05-29T00:00:00,Unknown,508,90,4
1378,2021-05-30T00:00:00,Hispanic or Latino,127,13,0
1379,2021-05-30T00:00:00,Not Hispanic or Latino,1080,75,6
1380,2021-05-30T00:00:00,Unknown,341,60,2
1381,2021-05-31T00:00:00,Hispanic or Latino,58,26,0
1382,2021-05-31T00:00:00,Not Hispanic or Latino,826,280,10
1383,2021-05-31T00:00:00,Unknown,279,60,6
1384,2021-06-01T00:00:00,Hispanic or Latino,250,23,0
1385,2021-06-01T00:00:00,Not Hispanic or Latino,2600,189,4
1386,2021-06-01T00:00:00,Unknown,1395,62,4
1387,2021-06-02T00:00:00,Hispanic or Latino,232,93,0
1388,2021-06-02T00:00:00,Not Hispanic or Latino,2053,998,4
1389,2021-06-02T00:00:00,Unknown,1043,86,2
1390,2021-06-03T00:00:00,Hispanic or Latino,217,41,0
1391,2021-06-03T00:00:00,Not Hispanic or Latino,2085,239,8
1392,2021-06-03T00:00:00,Unknown,1030,120,2
1393,2021-06-04T00:00:00,Hispanic or Latino,201,37,0
1394,2021-06-04T00:00:00,Not Hispanic or Latino,1884,260,6
1395,2021-06-04T00:00:00,Unknown,947,76,5
1396,2021-06-05T00:00:00,Hispanic or Latino,165,16,0
1397,2021-06-05T00:00:00,Not Hispanic or Latino,1164,156,5
1398,2021-06-05T00:00:00,Unknown,528,87,2
1399,2021-06-06T00:00:00,Hispanic or Latino,137,24,0
1400,2021-06-06T00:00:00,Not Hispanic or Latino,1044,177,7
1401,2021-06-06T00:00:00,Unknown,374,64,1
1402,2021-06-07T00:00:00,Hispanic or Latino,181,21,0
1403,2021-06-07T00:00:00,Not Hispanic or Latino,2203,203,4
1404,2021-06-07T00:00:00,Unknown,1232,71,2
1405,2021-06-08T00:00:00,Hispanic or Latino,193,29,0
1406,2021-06-08T00:00:00,Not Hispanic or Latino,1879,201,6
1407,2021-06-08T00:00:00,Unknown,985,75,4
1408,2021-06-09T00:00:00,Hispanic or Latino,186,27,0
1409,2021-06-09T00:00:00,Not Hispanic or Latino,1827,225,2
1410,2021-06-09T00:00:00,Unknown,976,110,4
1411,2021-06-10T00:00:00,Hispanic or Latino,173,22,0
1412,2021-06-10T00:00:00,Not Hispanic or Latino,1885,202,8
1413,2021-06-10T00:00:00,Unknown,958,81,1
1414,2021-06-11T00:00:00,Hispanic or Latino,155,19,0
1415,2021-06-11T00:00:00,Not Hispanic or Latino,1611,230,5
1416,2021-06-11T00:00:00,Unknown,815,77,2
1417,2021-06-12T00:00:00,Hispanic or Latino,110,19,0
1418,2021-06-12T00:00:00,Not Hispanic or Latino,1079,169,5
1419,2021-06-12T00:00:00,Unknown,482,42,2
1420,2021-06-13T00:00:00,Hispanic or Latino,91,17,1
1421,2021-06-13T00:00:00,Not Hispanic or Latino,947,84,5
1422,2021-06-13T00:00:00,Unknown,293,36,2
1423,2021-06-14T00:00:00,Hispanic or Latino,169,12,1
1424,2021-06-14T00:00:00,Not Hispanic or Latino,1896,159,0
1425,2021-06-14T00:00:00,Unknown,1089,61,1
1426,2021-06-15T00:00:00,Hispanic or Latino,159,11,0
1427,2021-06-15T00:00:00,Not Hispanic or Latino,1680,148,5
1428,2021-06-15T00:00:00,Unknown,831,52,3
1429,2021-06-16T00:00:00,Hispanic or Latino,128,13,0
1430,2021-06-16T00:00:00,Not Hispanic or Latino,1537,138,1
1431,2021-06-16T00:00:00,Unknown,791,77,1
1432,2021-06-17T00:00:00,Hispanic or Latino,153,19,1
1433,2021-06-17T00:00:00,Not Hispanic or Latino,1679,150,9
1434,2021-06-17T00:00:00,Unknown,760,47,0
1435,2021-06-18T00:00:00,Hispanic or Latino,293,12,1
1436,2021-06-18T00:00:00,Not Hispanic or Latino,1600,171,5
1437,2021-06-18T00:00:00,Unknown,820,363,0
1438,2021-06-19T00:00:00,Hispanic or Latino,296,7,0
1439,2021-06-19T00:00:00,Not Hispanic or Latino,1107,93,3
1440,2021-06-19T00:00:00,Unknown,393,31,1
1441,2021-06-20T00:00:00,Hispanic or Latino,85,8,0
1442,2021-06-20T00:00:00,Not Hispanic or Latino,830,99,7
1443,2021-06-20T00:00:00,Unknown,319,40,1
1444,2021-06-21T00:00:00,Hispanic or Latino,186,15,0
1445,2021-06-21T00:00:00,Not Hispanic or Latino,1826,132,2
1446,2021-06-21T00:00:00,Unknown,956,48,2
1447,2021-06-22T00:00:00,Hispanic or Latino,144,14,1
1448,2021-06-22T00:00:00,Not Hispanic or Latino,1629,139,2
1449,2021-06-22T00:00:00,Unknown,875,55,2
1450,2021-06-23T00:00:00,Hispanic or Latino,133,14,0
1451,2021-06-23T00:00:00,Not Hispanic or Latino,1513,157,6
1452,2021-06-23T00:00:00,Unknown,842,56,1
1453,2021-06-24T00:00:00,Hispanic or Latino,144,15,0
1454,2021-06-24T00:00:00,Not Hispanic or Latino,1647,181,2
1455,2021-06-24T00:00:00,Unknown,858,56,3
1456,2021-06-25T00:00:00,Hispanic or Latino,164,12,0
1457,2021-06-25T00:00:00,Not Hispanic or Latino,1435,168,4
1458,2021-06-25T00:00:00,Unknown,789,66,1
1459,2021-06-26T00:00:00,Hispanic or Latino,116,9,0
1460,2021-06-26T00:00:00,Not Hispanic or Latino,1075,90,5
1461,2021-06-26T00:00:00,Unknown,393,27,3
1462,2021-06-27T00:00:00,Hispanic or Latino,106,13,0
1463,2021-06-27T00:00:00,Not Hispanic or Latino,877,83,1
1464,2021-06-27T00:00:00,Unknown,229,35,1
1465,2021-06-28T00:00:00,Hispanic or Latino,177,11,1
1466,2021-06-28T00:00:00,Not Hispanic or Latino,1745,127,0
1467,2021-06-28T00:00:00,Unknown,819,42,0
1468,2021-06-29T00:00:00,Hispanic or Latino,183,15,0
1469,2021-06-29T00:00:00,Not Hispanic or Latino,1595,216,3
1470,2021-06-29T00:00:00,Unknown,720,57,1
1471,2021-06-30T00:00:00,Hispanic or Latino,167,6,0
1472,2021-06-30T00:00:00,Not Hispanic or Latino,1376,180,5
1473,2021-06-30T00:00:00,Unknown,769,59,3
1474,2021-07-01T00:00:00,Hispanic or Latino,134,10,1
1475,2021-07-01T00:00:00,Not Hispanic or Latino,1532,205,7
1476,2021-07-01T00:00:00,Unknown,715,82,1
1477,2021-07-02T00:00:00,Hispanic or Latino,128,16,1
1478,2021-07-02T00:00:00,Not Hispanic or Latino,1356,203,3
1479,2021-07-02T00:00:00,Unknown,696,74,1
1480,2021-07-03T00:00:00,Hispanic or Latino,91,7,0
1481,2021-07-03T00:00:00,Not Hispanic or Latino,1051,125,2
1482,2021-07-03T00:00:00,Unknown,397,37,1
1483,2021-07-04T00:00:00,Hispanic or Latino,20,5,0
1484,2021-07-04T00:00:00,Not Hispanic or Latino,507,138,2
1485,2021-07-04T00:00:00,Unknown,161,54,1
1486,2021-07-05T00:00:00,Hispanic or Latino,129,4,0
1487,2021-07-05T00:00:00,Not Hispanic or Latino,1297,100,3
1488,2021-07-05T00:00:00,Unknown,652,44,2
1489,2021-07-06T00:00:00,Hispanic or Latino,175,17,0
1490,2021-07-06T00:00:00,Not Hispanic or Latino,2274,198,3
1491,2021-07-06T00:00:00,Unknown,1324,69,1
1492,2021-07-07T00:00:00,Hispanic or Latino,189,19,0
1493,2021-07-07T00:00:00,Not Hispanic or Latino,2762,333,4
1494,2021-07-07T00:00:00,Unknown,1585,106,2
1495,2021-07-08T00:00:00,Hispanic or Latino,420,20,0
1496,2021-07-08T00:00:00,Not Hispanic or Latino,5157,290,2
1497,2021-07-08T00:00:00,Unknown,2062,79,0
1498,2021-07-09T00:00:00,Hispanic or Latino,256,18,0
1499,2021-07-09T00:00:00,Not Hispanic or Latino,3409,300,3
1500,2021-07-09T00:00:00,Unknown,1011,84,1
1501,2021-07-10T00:00:00,Hispanic or Latino,88,23,0
1502,2021-07-10T00:00:00,Not Hispanic or Latino,1092,221,5
1503,2021-07-10T00:00:00,Unknown,444,56,3
1504,2021-07-11T00:00:00,Hispanic or Latino,71,5,1
1505,2021-07-11T00:00:00,Not Hispanic or Latino,925,104,1
1506,2021-07-11T00:00:00,Unknown,353,44,1
1507,2021-07-12T00:00:00,Hispanic or Latino,163,18,0
1508,2021-07-12T00:00:00,Not Hispanic or Latino,1971,380,6
1509,2021-07-12T00:00:00,Unknown,1126,149,0
1510,2021-07-13T00:00:00,Hispanic or Latino,134,17,1
1511,2021-07-13T00:00:00,Not Hispanic or Latino,1832,423,0
1512,2021-07-13T00:00:00,Unknown,898,157,1
1513,2021-07-14T00:00:00,Hispanic or Latino,164,33,0
1514,2021-07-14T00:00:00,Not Hispanic or Latino,1789,425,0
1515,2021-07-14T00:00:00,Unknown,969,120,1
1516,2021-07-15T00:00:00,Hispanic or Latino,170,21,0
1517,2021-07-15T00:00:00,Not Hispanic or Latino,1742,399,3
1518,2021-07-15T00:00:00,Unknown,878,129,1
1519,2021-07-16T00:00:00,Hispanic or Latino,157,32,0
1520,2021-07-16T00:00:00,Not Hispanic or Latino,1779,444,2
1521,2021-07-16T00:00:00,Unknown,886,134,0
1522,2021-07-17T00:00:00,Hispanic or Latino,126,26,0
1523,2021-07-17T00:00:00,Not Hispanic or Latino,1129,243,4
1524,2021-07-17T00:00:00,Unknown,470,74,1
1525,2021-07-18T00:00:00,Hispanic or Latino,100,14,0
1526,2021-07-18T00:00:00,Not Hispanic or Latino,1035,191,1
1527,2021-07-18T00:00:00,Unknown,439,81,0
1528,2021-07-19T00:00:00,Hispanic or Latino,157,32,0
1529,2021-07-19T00:00:00,Not Hispanic or Latino,2059,503,0
1530,2021-07-19T00:00:00,Unknown,986,161,0
1531,2021-07-20T00:00:00,Hispanic or Latino,186,31,0
1532,2021-07-20T00:00:00,Not Hispanic or Latino,2109,519,2
1533,2021-07-20T00:00:00,Unknown,930,147,0
1534,2021-07-21T00:00:00,Hispanic or Latino,216,39,1
1535,2021-07-21T00:00:00,Not Hispanic or Latino,2088,627,2
1536,2021-07-21T00:00:00,Unknown,1012,191,3
1537,2021-07-22T00:00:00,Hispanic or Latino,185,47,0
1538,2021-07-22T00:00:00,Not Hispanic or Latino,2147,520,1
1539,2021-07-22T00:00:00,Unknown,1146,193,2
1540,2021-07-23T00:00:00,Hispanic or Latino,194,52,1
1541,2021-07-23T00:00:00,Not Hispanic or Latino,2069,570,3
1542,2021-07-23T00:00:00,Unknown,1076,197,1
1543,2021-07-24T00:00:00,Hispanic or Latino,124,29,1
1544,2021-07-24T00:00:00,Not Hispanic or Latino,1410,404,6
1545,2021-07-24T00:00:00,Unknown,700,164,0
1546,2021-07-25T00:00:00,Hispanic or Latino,114,21,1
1547,2021-07-25T00:00:00,Not Hispanic or Latino,1229,327,4
1548,2021-07-25T00:00:00,Unknown,539,140,0
1549,2021-07-26T00:00:00,Hispanic or Latino,210,43,0
1550,2021-07-26T00:00:00,Not Hispanic or Latino,2667,742,4
1551,2021-07-26T00:00:00,Unknown,1238,277,1
1552,2021-07-27T00:00:00,Hispanic or Latino,187,60,1
1553,2021-07-27T00:00:00,Not Hispanic or Latino,2581,896,7
1554,2021-07-27T00:00:00,Unknown,1308,272,1
1555,2021-07-28T00:00:00,Hispanic or Latino,218,50,0
1556,2021-07-28T00:00:00,Not Hispanic or Latino,2676,913,4
1557,2021-07-28T00:00:00,Unknown,1278,295,2
1558,2021-07-29T00:00:00,Hispanic or Latino,241,49,0
1559,2021-07-29T00:00:00,Not Hispanic or Latino,2918,1022,8
1560,2021-07-29T00:00:00,Unknown,1440,364,1
1561,2021-07-30T00:00:00,Hispanic or Latino,212,63,0
1562,2021-07-30T00:00:00,Not Hispanic or Latino,2623,791,4
1563,2021-07-30T00:00:00,Unknown,1405,285,1
1564,2021-07-31T00:00:00,Hispanic or Latino,173,60,1
1565,2021-07-31T00:00:00,Not Hispanic or Latino,1780,695,6
1566,2021-07-31T00:00:00,Unknown,771,293,2
1567,2021-08-01T00:00:00,Hispanic or Latino,132,29,1
1568,2021-08-01T00:00:00,Not Hispanic or Latino,1540,386,5
1569,2021-08-01T00:00:00,Unknown,701,200,3
1570,2021-08-02T00:00:00,Hispanic or Latino,264,87,0
1571,2021-08-02T00:00:00,Not Hispanic or Latino,3688,1137,9
1572,2021-08-02T00:00:00,Unknown,1822,340,4
1573,2021-08-03T00:00:00,Hispanic or Latino,310,80,1
1574,2021-08-03T00:00:00,Not Hispanic or Latino,3699,1229,6
1575,2021-08-03T00:00:00,Unknown,1760,412,1
1576,2021-08-04T00:00:00,Hispanic or Latino,312,87,1
1577,2021-08-04T00:00:00,Not Hispanic or Latino,3546,1271,4
1578,2021-08-04T00:00:00,Unknown,1918,541,1
1579,2021-08-05T00:00:00,Hispanic or Latino,423,100,0
1580,2021-08-05T00:00:00,Not Hispanic or Latino,3920,1427,5
1581,2021-08-05T00:00:00,Unknown,2082,496,3
1582,2021-08-06T00:00:00,Hispanic or Latino,328,97,0
1583,2021-08-06T00:00:00,Not Hispanic or Latino,3998,1387,9
1584,2021-08-06T00:00:00,Unknown,2090,649,4
1585,2021-08-07T00:00:00,Hispanic or Latino,203,84,0
1586,2021-08-07T00:00:00,Not Hispanic or Latino,2536,1080,7
1587,2021-08-07T00:00:00,Unknown,1167,442,1
1588,2021-08-08T00:00:00,Hispanic or Latino,174,72,0
1589,2021-08-08T00:00:00,Not Hispanic or Latino,2220,675,16
1590,2021-08-08T00:00:00,Unknown,932,442,2
1591,2021-08-09T00:00:00,Hispanic or Latino,403,86,0
1592,2021-08-09T00:00:00,Not Hispanic or Latino,5130,1612,10
1593,2021-08-09T00:00:00,Unknown,2678,480,5
1594,2021-08-10T00:00:00,Hispanic or Latino,401,100,1
1595,2021-08-10T00:00:00,Not Hispanic or Latino,5268,1712,10
1596,2021-08-10T00:00:00,Unknown,3095,643,6
1597,2021-08-11T00:00:00,Hispanic or Latino,445,144,0
1598,2021-08-11T00:00:00,Not Hispanic or Latino,5146,2112,7
1599,2021-08-11T00:00:00,Unknown,3013,852,4
1600,2021-08-12T00:00:00,Hispanic or Latino,409,111,0
1601,2021-08-12T00:00:00,Not Hispanic or Latino,5282,1798,8
1602,2021-08-12T00:00:00,Unknown,3080,750,3
1603,2021-08-13T00:00:00,Hispanic or Latino,362,136,0
1604,2021-08-13T00:00:00,Not Hispanic or Latino,5070,1897,9
1605,2021-08-13T00:00:00,Unknown,3099,761,3
1606,2021-08-14T00:00:00,Hispanic or Latino,237,76,0
1607,2021-08-14T00:00:00,Not Hispanic or Latino,2897,1221,5
1608,2021-08-14T00:00:00,Unknown,1537,589,6
1609,2021-08-15T00:00:00,Hispanic or Latino,237,94,1
1610,2021-08-15T00:00:00,Not Hispanic or Latino,2754,1229,10
1611,2021-08-15T00:00:00,Unknown,1325,547,10
1612,2021-08-16T00:00:00,Hispanic or Latino,615,82,0
1613,2021-08-16T00:00:00,Not Hispanic or Latino,7893,1795,12
1614,2021-08-16T00:00:00,Unknown,4267,764,6
1615,2021-08-17T00:00:00,Hispanic or Latino,602,153,1
1616,2021-08-17T00:00:00,Not Hispanic or Latino,7749,2503,15
1617,2021-08-17T00:00:00,Unknown,4113,822,3
1618,2021-08-18T00:00:00,Hispanic or Latino,744,147,0
1619,2021-08-18T00:00:00,Not Hispanic or Latino,7919,2434,8
1620,2021-08-18T00:00:00,Unknown,4170,1095,7
1621,2021-08-19T00:00:00,Hispanic or Latino,594,172,0
1622,2021-08-19T00:00:00,Not Hispanic or Latino,8066,2749,15
1623,2021-08-19T00:00:00,Unknown,4262,1142,9
1624,2021-08-20T00:00:00,Hispanic or Latino,571,155,0
1625,2021-08-20T00:00:00,Not Hispanic or Latino,7954,2550,15
1626,2021-08-20T00:00:00,Unknown,4254,1083,4
1627,2021-08-21T00:00:00,Hispanic or Latino,373,110,2
1628,2021-08-21T00:00:00,Not Hispanic or Latino,4273,1684,22
1629,2021-08-21T00:00:00,Unknown,2056,986,10
1630,2021-08-22T00:00:00,Hispanic or Latino,293,42,1
1631,2021-08-22T00:00:00,Not Hispanic or Latino,3209,912,17
1632,2021-08-22T00:00:00,Unknown,1625,687,7
1633,2021-08-23T00:00:00,Hispanic or Latino,712,138,0
1634,2021-08-23T00:00:00,Not Hispanic or Latino,9386,2342,16
1635,2021-08-23T00:00:00,Unknown,5544,1109,8
1636,2021-08-24T00:00:00,Hispanic or Latino,802,186,0
1637,2021-08-24T00:00:00,Not Hispanic or Latino,9357,3759,7
1638,2021-08-24T00:00:00,Unknown,5237,1035,10
1639,2021-08-25T00:00:00,Hispanic or Latino,728,211,1
1640,2021-08-25T00:00:00,Not Hispanic or Latino,8351,3354,17
1641,2021-08-25T00:00:00,Unknown,5056,1404,11
1642,2021-08-26T00:00:00,Hispanic or Latino,738,204,0
1643,2021-08-26T00:00:00,Not Hispanic or Latino,8198,3157,16
1644,2021-08-26T00:00:00,Unknown,4883,1474,8
1645,2021-08-27T00:00:00,Hispanic or Latino,733,194,1
1646,2021-08-27T00:00:00,Not Hispanic or Latino,7825,3215,19
1647,2021-08-27T00:00:00,Unknown,4380,1608,12
1648,2021-08-28T00:00:00,Hispanic or Latino,350,153,1
1649,2021-08-28T00:00:00,Not Hispanic or Latino,4369,2051,17
1650,2021-08-28T00:00:00,Unknown,2093,1125,7
1651,2021-08-29T00:00:00,Hispanic or Latino,250,112,0
1652,2021-08-29T00:00:00,Not Hispanic or Latino,3046,1807,26
1653,2021-08-29T00:00:00,Unknown,1561,944,11
1654,2021-08-30T00:00:00,Hispanic or Latino,756,154,0
1655,2021-08-30T00:00:00,Not Hispanic or Latino,8829,2406,20
1656,2021-08-30T00:00:00,Unknown,5444,1082,7
1657,2021-08-31T00:00:00,Hispanic or Latino,780,266,1
1658,2021-08-31T00:00:00,Not Hispanic or Latino,8938,3253,12
1659,2021-08-31T00:00:00,Unknown,4688,1242,11
1660,2021-09-01T00:00:00,Hispanic or Latino,702,223,2
1661,2021-09-01T00:00:00,Not Hispanic or Latino,7821,3417,29
1662,2021-09-01T00:00:00,Unknown,4705,1554,6
1663,2021-09-02T00:00:00,Hispanic or Latino,606,202,1
1664,2021-09-02T00:00:00,Not Hispanic or Latino,7255,3306,14
1665,2021-09-02T00:00:00,Unknown,4499,1582,8
1666,2021-09-03T00:00:00,Hispanic or Latino,628,173,0
1667,2021-09-03T00:00:00,Not Hispanic or Latino,7129,2731,19
1668,2021-09-03T00:00:00,Unknown,3999,1353,12
1669,2021-09-04T00:00:00,Hispanic or Latino,403,145,1
1670,2021-09-04T00:00:00,Not Hispanic or Latino,4365,2165,12
1671,2021-09-04T00:00:00,Unknown,1841,1068,10
1672,2021-09-05T00:00:00,Hispanic or Latino,259,130,0
1673,2021-09-05T00:00:00,Not Hispanic or Latino,2905,1726,22
1674,2021-09-05T00:00:00,Unknown,1450,730,16
1675,2021-09-06T00:00:00,Hispanic or Latino,147,123,2
1676,2021-09-06T00:00:00,Not Hispanic or Latino,2301,1845,26
1677,2021-09-06T00:00:00,Unknown,1141,843,14
1678,2021-09-07T00:00:00,Hispanic or Latino,825,135,0
1679,2021-09-07T00:00:00,Not Hispanic or Latino,9538,2051,25
1680,2021-09-07T00:00:00,Unknown,5223,806,14
1681,2021-09-08T00:00:00,Hispanic or Latino,683,315,0
1682,2021-09-08T00:00:00,Not Hispanic or Latino,8006,3806,24
1683,2021-09-08T00:00:00,Unknown,4532,1148,9
1684,2021-09-09T00:00:00,Hispanic or Latino,628,311,1
1685,2021-09-09T00:00:00,Not Hispanic or Latino,7145,3577,24
1686,2021-09-09T00:00:00,Unknown,4424,1605,13
1687,2021-09-10T00:00:00,Hispanic or Latino,611,227,3
1688,2021-09-10T00:00:00,Not Hispanic or Latino,6852,2522,32
1689,2021-09-10T00:00:00,Unknown,3789,1390,14
1690,2021-09-11T00:00:00,Hispanic or Latino,356,207,1
1691,2021-09-11T00:00:00,Not Hispanic or Latino,3574,2438,22
1692,2021-09-11T00:00:00,Unknown,1914,1143,15
1693,2021-09-12T00:00:00,Hispanic or Latino,255,111,0
1694,2021-09-12T00:00:00,Not Hispanic or Latino,2816,1290,26
1695,2021-09-12T00:00:00,Unknown,1543,920,15
1696,2021-09-13T00:00:00,Hispanic or Latino,590,155,0
1697,2021-09-13T00:00:00,Not Hispanic or Latino,7591,2351,29
1698,2021-09-13T00:00:00,Unknown,4303,1148,15
1699,2021-09-14T00:00:00,Hispanic or Latino,692,250,0
1700,2021-09-14T00:00:00,Not Hispanic or Latino,7183,3325,35
1701,2021-09-14T00:00:00,Unknown,4077,1183,16
1702,2021-09-15T00:00:00,Hispanic or Latino,574,196,1
1703,2021-09-15T00:00:00,Not Hispanic or Latino,6373,2591,32
1704,2021-09-15T00:00:00,Unknown,3835,1374,17
1705,2021-09-16T00:00:00,Hispanic or Latino,533,214,2
1706,2021-09-16T00:00:00,Not Hispanic or Latino,5858,2843,22
1707,2021-09-16T00:00:00,Unknown,3816,1410,11
1708,2021-09-17T00:00:00,Hispanic or Latino,530,145,2
1709,2021-09-17T00:00:00,Not Hispanic or Latino,5899,2197,29
1710,2021-09-17T00:00:00,Unknown,3462,1189,17
1711,2021-09-18T00:00:00,Hispanic or Latino,285,130,1
1712,2021-09-18T00:00:00,Not Hispanic or Latino,3147,1658,20
1713,2021-09-18T00:00:00,Unknown,1620,862,10
1714,2021-09-19T00:00:00,Hispanic or Latino,212,80,0
1715,2021-09-19T00:00:00,Not Hispanic or Latino,2301,1092,25
1716,2021-09-19T00:00:00,Unknown,1208,731,14
1717,2021-09-20T00:00:00,Hispanic or Latino,527,92,2
1718,2021-09-20T00:00:00,Not Hispanic or Latino,6455,1753,25
1719,2021-09-20T00:00:00,Unknown,4109,898,12
1720,2021-09-21T00:00:00,Hispanic or Latino,610,195,0
1721,2021-09-21T00:00:00,Not Hispanic or Latino,6387,2740,27
1722,2021-09-21T00:00:00,Unknown,3126,1020,14
1723,2021-09-22T00:00:00,Hispanic or Latino,508,195,1
1724,2021-09-22T00:00:00,Not Hispanic or Latino,5719,2342,29
1725,2021-09-22T00:00:00,Unknown,2813,1155,10
1726,2021-09-23T00:00:00,Hispanic or Latino,466,186,1
1727,2021-09-23T00:00:00,Not Hispanic or Latino,5670,2136,28
1728,2021-09-23T00:00:00,Unknown,2532,1013,20
1729,2021-09-24T00:00:00,Hispanic or Latino,420,137,2
1730,2021-09-24T00:00:00,Not Hispanic or Latino,5323,2138,32
1731,2021-09-24T00:00:00,Unknown,2205,738,15
1732,2021-09-25T00:00:00,Hispanic or Latino,244,80,1
1733,2021-09-25T00:00:00,Not Hispanic or Latino,3012,1176,26
1734,2021-09-25T00:00:00,Unknown,1115,431,16
1735,2021-09-26T00:00:00,Hispanic or Latino,208,92,1
1736,2021-09-26T00:00:00,Not Hispanic or Latino,2243,1122,32
1737,2021-09-26T00:00:00,Unknown,770,482,10
1738,2021-09-27T00:00:00,Hispanic or Latino,522,121,0
1739,2021-09-27T00:00:00,Not Hispanic or Latino,6340,1801,32
1740,2021-09-27T00:00:00,Unknown,3055,562,13
1741,2021-09-28T00:00:00,Hispanic or Latino,540,169,0
1742,2021-09-28T00:00:00,Not Hispanic or Latino,5585,2200,25
1743,2021-09-28T00:00:00,Unknown,2867,568,19
1744,2021-09-29T00:00:00,Hispanic or Latino,443,157,1
1745,2021-09-29T00:00:00,Not Hispanic or Latino,5106,2419,20
1746,2021-09-29T00:00:00,Unknown,2709,865,11
1747,2021-09-30T00:00:00,Hispanic or Latino,475,163,1
1748,2021-09-30T00:00:00,Not Hispanic or Latino,4958,2169,26
1749,2021-09-30T00:00:00,Unknown,2420,902,8
1750,2021-10-01T00:00:00,Hispanic or Latino,466,117,1
1751,2021-10-01T00:00:00,Not Hispanic or Latino,4913,1665,29
1752,2021-10-01T00:00:00,Unknown,2560,646,10
1753,2021-10-02T00:00:00,Hispanic or Latino,237,115,0
1754,2021-10-02T00:00:00,Not Hispanic or Latino,2611,1390,22
1755,2021-10-02T00:00:00,Unknown,1166,477,8
1756,2021-10-03T00:00:00,Hispanic or Latino,191,90,1
1757,2021-10-03T00:00:00,Not Hispanic or Latino,2063,1154,31
1758,2021-10-03T00:00:00,Unknown,865,561,18
1759,2021-10-04T00:00:00,Hispanic or Latino,474,113,1
1760,2021-10-04T00:00:00,Not Hispanic or Latino,5473,1567,24
1761,2021-10-04T00:00:00,Unknown,2890,492,17
1762,2021-10-05T00:00:00,Hispanic or Latino,471,125,1
1763,2021-10-05T00:00:00,Not Hispanic or Latino,4913,1974,27
1764,2021-10-05T00:00:00,Unknown,2746,565,6
1765,2021-10-06T00:00:00,Hispanic or Latino,521,106,2
1766,2021-10-06T00:00:00,Not Hispanic or Latino,4917,1526,21
1767,2021-10-06T00:00:00,Unknown,2621,687,12
1768,2021-10-07T00:00:00,Hispanic or Latino,448,186,2
1769,2021-10-07T00:00:00,Not Hispanic or Latino,4720,2619,21
1770,2021-10-07T00:00:00,Unknown,2596,817,7
1771,2021-10-08T00:00:00,Hispanic or Latino,384,125,0
1772,2021-10-08T00:00:00,Not Hispanic or Latino,4450,1679,19
1773,2021-10-08T00:00:00,Unknown,2380,581,9
1774,2021-10-09T00:00:00,Hispanic or Latino,239,81,1
1775,2021-10-09T00:00:00,Not Hispanic or Latino,2282,1001,21
1776,2021-10-09T00:00:00,Unknown,1123,251,6
1777,2021-10-10T00:00:00,Hispanic or Latino,185,57,1
1778,2021-10-10T00:00:00,Not Hispanic or Latino,1768,655,20
1779,2021-10-10T00:00:00,Unknown,833,382,11
1780,2021-10-11T00:00:00,Hispanic or Latino,445,81,0
1781,2021-10-11T00:00:00,Not Hispanic or Latino,4607,1146,21
1782,2021-10-11T00:00:00,Unknown,2448,402,10
